type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
141,0.0444151,0.06877475,-0.029825022,-0.0364415,-0.011918121,-0.011649578,0.10774135,0.0079785455,-0.030980745,0.066475436,0.045420665,0.007749037,-0.0564969,0.030188568,0.015787555,-0.023059338,-0.04122965,-0.014298819,-0.07585038,-0.045297295,-0.009347009,0.029903924,-0.004758717,0.029785657,-0.02609194,-0.037935786,-0.04797516,-0.0068474286,-0.013347244,0.020403014,-0.030911798,-0.0053302017,-0.011464997,-0.029514253,-0.049759436,-0.06689032,0.033878308,0.0904722,-0.0031363007,-0.056537658,-0.049597647,-0.042337947,-0.0018560807,-0.03585245,0.015208113,0.023770282,-0.0061738514,0.0104873255,-0.083206035,0.011565116,0.012818102,0.03529268,-0.06712375,-0.063224785,0.0065391497,0.051432356,0.058743153,-0.06886583,-0.052539848,-0.08339111,-0.019144405,-0.015208106,-0.07979423,-0.059080288,0.02721903,-0.014466369,-0.05493575,-0.068994336,0.05251268,-0.055485718,-0.0164431,-0.043538347,-0.02782761,-0.020276364,-0.021319207,-0.035260454,-0.060772482,-0.06868503,0.000624601,-0.03321135,0.04396936,0.019120505,0.0016881095,-0.109950505,-0.041223448,-0.055012897,-0.08255216,0.037109356,-0.023929976,-0.031469636,0.09217996,0.008021239,-0.00061907957,0.0043365173,0.000807147,-0.07027693,0.07630181,0.10003698,0.026141308,-0.038901445,-0.063403204,0.032087404,0.0041173776,-0.010209202,-0.006485453,0.021849874,-0.005001146,0.08756709,-0.02066381,0.03303229,0.06171759,-0.013873225,0.04036827,0.06801364,0.016694736,-0.036925323,-0.035943467,0.02081453,0.108894736,0.00916745,0.07491142,0.06796066,-0.014742183,-0.036646456,-0.040575564,-0.0344109,0.012918526,0.08496417
142,0.035394777,0.052696608,-0.03167723,-0.036801584,-0.01825997,-0.014083153,0.08823018,0.0078110504,-0.022470197,0.057520047,0.05420614,0.0033626824,-0.06311183,0.024008084,0.010351187,-0.020221356,-0.033377707,-0.0074465955,-0.066315874,-0.048555795,-0.005008856,0.025402406,0.006066376,0.02319177,-0.024812492,-0.037450045,-0.04743411,-0.009743849,-0.011495994,0.016121998,-0.029282125,0.00054248207,-0.0004597836,-0.035842367,-0.05001435,-0.0648754,0.0294967,0.07537891,0.0070602125,-0.047091063,-0.044396233,-0.04197101,0.0017245478,-0.033901986,0.010473802,0.029181797,-0.009283246,0.011232659,-0.07754532,0.0038123247,0.014191829,0.027371818,-0.062517814,-0.0572484,0.0112645,0.04993622,0.060967386,-0.06457474,-0.050517507,-0.08277,-0.022461675,-0.004691084,-0.083585754,-0.054738592,0.015796792,-0.0015138349,-0.054197125,-0.063264966,0.05275965,-0.051044352,-0.024509335,-0.05176216,-0.027635926,-0.010158798,-0.03048683,-0.038708717,-0.053724796,-0.06186236,-0.002615612,-0.029034693,0.044895705,0.025294034,0.010069605,-0.10042679,-0.038689613,-0.059695013,-0.08027683,0.040982883,-0.034160353,-0.025409501,0.08432107,0.008053624,-0.0044234036,0.014185654,0.0028797642,-0.06680565,0.06287419,0.094804086,0.023963502,-0.038084187,-0.05844536,0.03272781,-0.0023711673,-0.010445657,-0.0025383267,0.02005313,-0.011530001,0.07504393,-0.014473056,0.02825963,0.052662473,-0.013795598,0.040942825,0.06721937,0.019296013,-0.0381826,-0.033182267,0.011173811,0.10709169,0.006748662,0.07558955,0.051914066,-0.016373022,-0.03928049,-0.040804204,-0.025642913,0.020704016,0.09085557
143,0.037295748,0.04580656,-0.022051787,-0.033449966,-0.008233254,-0.014307968,0.08173636,0.004992176,-0.015536941,0.04311977,0.03770628,0.007965464,-0.051209785,0.0099876905,0.0037071812,-0.0146905165,-0.035933584,-0.010053702,-0.051091738,-0.039182145,-0.0058333133,0.023620436,0.004738447,0.02339133,-0.022119405,-0.030439919,-0.036392216,-0.0014040496,-0.014989955,0.020008778,-0.024580672,-0.006960089,-0.00024648226,-0.019816887,-0.033271603,-0.05283583,0.028963773,0.056414142,0.009977687,-0.042313736,-0.029278338,-0.03219911,0.0024881577,-0.025172323,0.011471387,0.026554093,0.00030137313,0.0066191815,-0.068480216,0.0047951615,0.0017094649,0.023297269,-0.041518815,-0.0353316,0.018018732,0.038911995,0.055120252,-0.05598236,-0.049018357,-0.059114203,-0.02349357,-0.015063058,-0.054488633,-0.0415752,0.018959397,-0.0007793535,-0.04978999,-0.05182822,0.037959147,-0.039133515,-0.01878724,-0.035149332,-0.020462228,-0.016083175,-0.019928496,-0.029565739,-0.039820705,-0.051372755,0.0077282833,-0.017297555,0.027597459,0.012248661,-0.0011698271,-0.07809481,-0.025614364,-0.045955397,-0.07085722,0.026070945,-0.023154045,-0.03188111,0.07740368,0.0095707495,0.0018393559,0.016538842,-0.0021637224,-0.050086923,0.058233775,0.07841286,0.020756746,-0.021797689,-0.043016408,0.028436828,-0.009333583,0.0012701104,-0.007559084,0.0136860935,-0.010932098,0.06912202,-0.014129118,0.026762001,0.042808108,-0.009215936,0.03530372,0.053157985,0.01819929,-0.02203481,-0.022252675,0.015400426,0.08563174,0.002010744,0.05372794,0.05039195,-0.0037687325,-0.03350336,-0.030043766,-0.023590615,0.009211034,0.06870608
144,0.05433904,0.09640338,-0.041339315,-0.07161944,-0.021226104,-0.024652122,0.15232739,0.0013961373,-0.04738248,0.09995365,0.08170423,0.017779475,-0.094904356,0.04203673,0.009426907,-0.041192267,-0.056598842,-0.018714964,-0.103510454,-0.08027714,-0.010673483,0.0412904,0.0020223178,0.048574116,-0.038729023,-0.06790294,-0.092216924,-0.01576488,-0.015126874,0.028564252,-0.05916865,-0.0016839859,-0.018083489,-0.053525798,-0.072709344,-0.10478781,0.047521807,0.124650955,0.0134155555,-0.07960831,-0.05929655,-0.0746547,0.0014477608,-0.047432907,0.023155946,0.039754786,-0.009048622,0.0041991207,-0.120450296,0.013052563,0.016529787,0.044713438,-0.098025106,-0.078257896,0.020858778,0.09485802,0.09937477,-0.09927427,-0.09577847,-0.13479038,-0.046590935,-0.023205474,-0.119736336,-0.08675961,0.027900012,-0.015446204,-0.089121036,-0.094271466,0.07421464,-0.079060495,-0.02540647,-0.07187135,-0.040209588,-0.019390825,-0.034458086,-0.054089215,-0.074777804,-0.105395846,0.006602303,-0.05578996,0.054348726,0.03515793,0.008676921,-0.14969867,-0.055144552,-0.08312523,-0.13293125,0.0752382,-0.046041064,-0.05528328,0.1472841,0.018853355,0.0035416014,0.015086415,0.004471687,-0.08628101,0.10262648,0.14517772,0.03502273,-0.048988372,-0.10610115,0.052400116,-0.011154914,-0.004061535,-0.0008530928,0.041808423,-0.01973291,0.1201318,-0.021854727,0.05848766,0.09596819,-0.03706781,0.06595335,0.12394818,0.018174868,-0.05361604,-0.058557365,0.02622808,0.17228231,-0.0003409608,0.1190493,0.100958884,-0.023316454,-0.061352175,-0.054399457,-0.0520508,0.024529561,0.1416194
145,0.0644251,0.10387691,-0.05118256,-0.06263017,-0.024297835,-0.027554048,0.15083894,0.013970394,-0.04829034,0.10135376,0.08200696,0.017905822,-0.09967161,0.036294654,0.014279922,-0.03247755,-0.05213201,-0.019416895,-0.10426578,-0.071862385,-0.0023599127,0.028959528,-0.0077295587,0.049193077,-0.03438107,-0.06937989,-0.09285587,-0.014462632,-0.016229177,0.031316213,-0.052788492,-0.008875503,-0.0142663,-0.047587615,-0.06616215,-0.09844899,0.04678362,0.12564015,-0.000626276,-0.08641863,-0.06918398,-0.07323445,0.004243919,-0.044485178,0.03158677,0.037071187,-0.0035644094,0.004400728,-0.13027966,0.010302926,0.009831258,0.039420485,-0.08501528,-0.0871129,0.02002405,0.09775717,0.10118044,-0.097220935,-0.08910844,-0.13433568,-0.043905154,-0.018745579,-0.12447026,-0.09321707,0.037649512,-0.021423282,-0.08627824,-0.09915996,0.06287866,-0.079001725,-0.028800327,-0.06837475,-0.04479843,-0.019136243,-0.040271163,-0.05871189,-0.08526224,-0.110735394,0.00011096821,-0.046049625,0.058425516,0.030138727,0.004294143,-0.15387851,-0.05815869,-0.08512323,-0.11961719,0.06001228,-0.0380237,-0.05402421,0.14728026,0.022553055,-0.002234345,0.019117571,0.0069854953,-0.094765484,0.11041328,0.1427631,0.024933005,-0.042321302,-0.10957743,0.054187354,-0.0008392479,-0.014843131,-0.004954765,0.03793322,-0.022069843,0.12293729,-0.023542797,0.04557267,0.097366646,-0.03376747,0.058801208,0.11600973,0.014610422,-0.05129733,-0.056546863,0.019632645,0.16472787,-0.0030988632,0.10755434,0.08966862,-0.019708356,-0.06601019,-0.05869352,-0.041776504,0.023829056,0.14470595
146,0.061661698,0.100008264,-0.03877477,-0.0605964,-0.029024066,-0.018703235,0.15460971,0.00071967614,-0.04278168,0.101347275,0.07198878,0.019447837,-0.0958587,0.04076469,0.006276561,-0.027810412,-0.057739295,-0.021100085,-0.10190442,-0.066880815,-0.009442901,0.042408556,0.002163423,0.044680566,-0.038433004,-0.069299154,-0.089244545,-0.01079723,-0.016155303,0.021429488,-0.048326224,-0.005692479,-0.009609923,-0.049001563,-0.07302094,-0.09034402,0.057038065,0.1286513,0.0017704765,-0.07971807,-0.067596935,-0.07031349,0.002968885,-0.053739667,0.025201099,0.045758516,-0.011374631,0.011221295,-0.12034688,0.005599403,0.019761581,0.048217762,-0.090612695,-0.083967775,0.013460921,0.09322482,0.106543854,-0.106487244,-0.089502715,-0.133651,-0.038032178,-0.012011152,-0.12010856,-0.08909071,0.02520889,-0.02226304,-0.08724645,-0.08556318,0.060628448,-0.07141789,-0.026439114,-0.06582537,-0.050875902,-0.025508048,-0.0435712,-0.06306012,-0.08110952,-0.10540671,0.0031617105,-0.047861334,0.058062423,0.030394996,0.006159859,-0.15560043,-0.064421766,-0.080009945,-0.13156395,0.06501256,-0.044747043,-0.042081136,0.13910817,0.014780855,-0.005373557,0.014746649,0.01487455,-0.084728524,0.096966095,0.12926702,0.025917372,-0.04801785,-0.09741173,0.057159025,-0.009142518,-0.0076314644,-0.011748664,0.033598617,-0.020755295,0.11857045,-0.019870609,0.057600982,0.08847092,-0.035166603,0.056059927,0.1105481,0.017581005,-0.05696003,-0.049976923,0.021937499,0.15738867,-0.0056224107,0.10638816,0.090787135,-0.017438086,-0.05511009,-0.06339392,-0.04990131,0.022917457,0.13756998
147,0.060021646,0.105893545,-0.039652545,-0.078177735,-0.03495728,-0.032545157,0.17032538,0.0022164886,-0.04668585,0.10867366,0.094466545,0.026544262,-0.10685104,0.044557784,0.012617394,-0.031109294,-0.06822154,-0.03509112,-0.116136596,-0.08020623,-0.011533424,0.04376181,0.0027075722,0.038480576,-0.042128306,-0.08330134,-0.092028886,-0.016395304,-0.022679593,0.022824436,-0.048899617,-0.014470629,-0.01156487,-0.06528138,-0.078322634,-0.11505797,0.056070033,0.14055139,0.0077794795,-0.07888511,-0.07109954,-0.089910105,0.0044115516,-0.0566368,0.03389754,0.040671557,-0.01156963,0.005821112,-0.13331561,0.0071762316,0.012952335,0.039541904,-0.10427814,-0.086141326,0.02316744,0.08932178,0.11194688,-0.11083746,-0.093716465,-0.14140269,-0.044970404,-0.021954881,-0.12578067,-0.09426772,0.028963203,-0.027143486,-0.101551756,-0.10238537,0.06556043,-0.07856319,-0.024278546,-0.06551537,-0.05143567,-0.022307625,-0.0373577,-0.06833357,-0.08665557,-0.116065666,0.008912001,-0.05199156,0.06271008,0.02511926,-0.0039087143,-0.16452135,-0.067193896,-0.08775889,-0.13749564,0.067860864,-0.054843966,-0.04595177,0.15843524,0.015168956,0.00083940045,0.028080076,0.0049669743,-0.09920287,0.109065525,0.14053528,0.025345957,-0.051304054,-0.11105293,0.059529133,-0.006613458,-0.01148638,-0.006126648,0.04793139,-0.016709749,0.1276688,-0.023198243,0.05316402,0.09453135,-0.030135483,0.075760365,0.12146839,0.012224947,-0.054145638,-0.06076149,0.023662,0.18164799,-0.0040020496,0.114607625,0.097859114,-0.017904237,-0.06525047,-0.062320344,-0.055691384,0.03706092,0.14044839
148,0.029173866,0.044918887,-0.015180935,-0.021582555,-0.007140419,-0.012813395,0.06275703,0.006173416,-0.028249517,0.03668754,0.029525803,0.005353485,-0.04372613,0.022395087,0.0030633989,-0.018306479,-0.030323619,-0.016435122,-0.043257337,-0.031521145,-0.005225813,0.01482126,0.0038295395,0.013183323,-0.009669835,-0.025093878,-0.04262935,-0.0037748048,-0.009315619,0.012697157,-0.023006797,-0.010021505,-0.0014723651,-0.025366504,-0.030916272,-0.04152708,0.01824488,0.04909248,-0.0021879426,-0.031892207,-0.03559069,-0.028166216,0.0022369432,-0.021206377,0.016931085,0.009260844,-0.010355451,0.003301326,-0.054951854,-0.00023284019,0.003275136,0.027550695,-0.03472658,-0.040804148,0.00026761758,0.04396854,0.03551038,-0.050679874,-0.041532204,-0.04825746,-0.021578878,-0.013138885,-0.04715028,-0.036040608,0.01900034,-0.011687253,-0.039650247,-0.038705807,0.025729781,-0.025147831,-0.011642937,-0.021463403,-0.01903326,-0.0083493935,-0.011393873,-0.022512395,-0.028552251,-0.044002865,0.002863697,-0.015745366,0.030590814,0.013469878,0.00170189,-0.06650768,-0.02685108,-0.035344742,-0.052237745,0.024773018,-0.012993249,-0.02206005,0.06299706,0.01200971,-0.005010957,0.012545355,-0.0011353341,-0.03962582,0.048122592,0.05468504,0.011144385,-0.018639175,-0.038594816,0.016286325,-0.009356151,-0.008505738,-0.007670672,0.014381055,-0.0072360453,0.05669629,-0.014933961,0.020130811,0.04460867,-0.00916404,0.028265981,0.052580416,0.014361937,-0.02174327,-0.023889128,0.015693955,0.069432564,1.3954486e-06,0.042860072,0.046814766,-0.013397492,-0.019676609,-0.020653605,-0.01922945,0.020630715,0.06377658
149,0.045163836,0.0660952,-0.02743811,-0.04972593,-0.019186279,-0.019275742,0.11149926,-0.003054416,-0.030572174,0.06462643,0.06388094,0.016495122,-0.06483285,0.019318251,0.012874855,-0.015419736,-0.05032776,-0.02243304,-0.06523193,-0.056703348,0.003086782,0.023552516,-0.0041021835,0.029345924,-0.03455186,-0.056573395,-0.06484594,-0.014817077,-0.003268484,0.018575173,-0.032654513,-0.00399469,-0.012111924,-0.04048034,-0.040740427,-0.0767852,0.043545388,0.0894312,-0.0012154039,-0.05349294,-0.039531637,-0.061785173,-0.009252763,-0.036133215,0.023830159,0.039377823,-0.012635022,0.0121526765,-0.090505645,0.0072491528,0.017511241,0.034847967,-0.070624664,-0.056767978,0.01589714,0.066102,0.065962054,-0.06877069,-0.07065318,-0.0938443,-0.021911534,-0.021661578,-0.08530478,-0.05651364,0.023072617,-0.01634221,-0.06730404,-0.07032707,0.057129107,-0.047937445,-0.015367125,-0.050875947,-0.03816657,-0.020318903,-0.023660619,-0.045936096,-0.05552237,-0.07366554,0.0010274029,-0.039394032,0.039381836,0.015663965,-0.0030049845,-0.10422765,-0.042382546,-0.06875009,-0.08440872,0.041845415,-0.03439616,-0.0446394,0.11024637,0.00887061,-0.00045321562,0.014932946,0.0010343943,-0.06649362,0.08180743,0.10415555,0.016465014,-0.042529255,-0.07060008,0.03870604,-0.010922027,0.0012738865,-0.0098755015,0.029640535,-0.010690822,0.08308767,-0.02841859,0.034870088,0.06116901,-0.015613972,0.048766874,0.076314546,0.017578498,-0.032915942,-0.039632536,0.02623473,0.124514006,-0.006957679,0.07693154,0.062477887,-0.008280491,-0.05055903,-0.035126828,-0.027398374,0.018831529,0.09311261
15,0.0023115065,0.017135167,-0.0117004495,-0.00499147,-0.0027292105,-0.00020102206,0.012812407,0.0056114206,-0.0011141254,0.006941122,0.014702281,0.0004324859,-0.0103945285,0.0112859635,-0.002286788,-0.011528899,-0.008682938,-0.0022124087,-0.017299969,-0.0012533067,-0.007390257,0.0024266723,0.0067197876,0.0023582825,0.0033749538,-0.00077601837,-0.011956679,-0.009657416,-0.0006014751,0.006321027,-0.008644719,-0.004891709,0.0039802487,-0.009932137,-0.002714091,-0.011637724,0.012459824,0.022004658,-0.0027419273,-0.0121833645,-0.010014528,-0.01038853,0.0069792136,-0.00951599,0.009634679,0.0010199291,-0.0011885561,0.0021008532,-0.014588296,0.005620909,-0.003888973,0.0024091408,-0.005129822,-0.016324323,-0.001888379,0.006526476,0.018867524,-0.013393203,-0.007998594,-0.019913722,0.0020789807,0.0041528284,-0.013600957,-0.009563195,-0.00092897855,0.004260208,-0.0135067925,-0.011429696,0.0076979613,-0.0031222336,-0.0077799503,-0.010544793,-0.009086572,-0.0015873148,-0.0041596415,-0.006199706,-0.015132558,-0.01762842,0.004350917,-0.009364208,0.012982179,0.0072039096,0.00395334,-0.012030458,-0.0064324937,-0.0021746599,-0.009050426,0.007613638,0.0020082097,-0.007189838,0.012329709,-0.0012056523,-0.006060925,-0.0040151044,0.0055344244,-0.015812194,0.004519682,0.009627225,0.0015811773,-0.0114477705,-0.012529757,0.00042847914,-0.0070757093,0.0047401288,0.0027878273,-8.781452e-05,-0.0035503113,0.012429928,0.0037233497,0.004974472,0.0047112517,-0.008895292,0.012864074,0.011531694,-0.0010380094,-0.005682831,-0.004883615,-0.0046020327,0.023875946,-0.006007267,0.018614661,0.014855615,-0.0066151293,-0.008519907,-0.013292839,-0.008256219,0.0077357623,0.021640602
150,0.033045698,0.053161312,-0.026872559,-0.023074634,-0.01230887,-0.013877917,0.06519706,0.0070211673,-0.0206248,0.048374888,0.043562878,0.0031663275,-0.03992475,0.019704673,0.00529021,-0.0128691895,-0.019606626,-0.010548302,-0.046042483,-0.029578272,-0.0008362393,0.014177141,-6.3836436e-05,0.010489657,-0.015038902,-0.0353051,-0.03705982,-6.542672e-05,0.0013691616,0.011559861,-0.020373601,0.003068795,-0.008441183,-0.025108518,-0.038728904,-0.03765077,0.031052811,0.06377009,0.0023133405,-0.04117527,-0.038332105,-0.035324454,-0.0063461824,-0.02153768,0.009226452,0.02425638,0.0035295424,-0.0018163394,-0.049314857,0.010167502,0.0027922182,0.026219357,-0.03913041,-0.031150395,0.0021428987,0.047405448,0.042671386,-0.055018634,-0.040542394,-0.05024701,-0.026319752,-0.0036018363,-0.056853905,-0.033610962,0.008423764,-0.006509936,-0.048159394,-0.046488367,0.03496211,-0.02853502,-0.0052786754,-0.021888627,-0.012354052,-0.009311951,-0.010418747,-0.023013225,-0.04259539,-0.049741942,-0.0036948337,-0.030562013,0.033513367,0.0061502233,-0.0047631,-0.074996956,-0.024572236,-0.03956339,-0.051627744,0.023467388,-0.016808167,-0.025772607,0.06427137,0.014211622,1.0657113e-05,0.005051293,0.010957869,-0.036914747,0.053282958,0.055367198,0.009250976,-0.020468982,-0.05040614,0.02185613,-0.009645856,8.742232e-05,0.0053725736,0.02200676,-0.014356083,0.061860543,-0.0060318103,0.017920414,0.04877661,-0.010511816,0.03114107,0.05484065,0.0029568623,-0.030892082,-0.024000708,0.0030070296,0.068315394,0.00014425568,0.052585855,0.039207213,-0.0047061383,-0.030064926,-0.025467241,-0.015086059,0.020020692,0.07078322
151,0.019712446,0.04820633,-0.025125038,-0.02246003,-0.008509598,-0.012020149,0.058693334,-0.0048166234,-0.024543777,0.041103497,0.028987173,0.004777443,-0.04702905,0.014552277,-0.0034909318,-0.01203052,-0.031678326,-0.017317092,-0.04319256,-0.026161447,0.0004178888,0.019374395,-0.008382272,0.020259283,-0.022850156,-0.026909726,-0.03403192,-8.74729e-05,-0.0031757029,0.004920712,-0.027959773,0.001985413,-0.0016765118,-0.024417156,-0.02149829,-0.045077164,0.025724038,0.04972397,0.0016417953,-0.031368915,-0.033047445,-0.040393878,-0.004797035,-0.015160318,0.00789442,0.011098719,-0.008715264,0.0054066298,-0.057857823,0.008099824,-0.0023783038,0.015867429,-0.03375815,-0.03243698,0.011033587,0.041753653,0.047444385,-0.04430961,-0.031141851,-0.047180858,-0.018021997,-0.0018701294,-0.057514302,-0.034000654,0.009268968,-0.0046762615,-0.035689313,-0.036096457,0.025254596,-0.033646908,-0.0037978007,-0.02193223,-0.016850654,-0.0022280815,-0.01863882,-0.023766596,-0.02549558,-0.043467928,-0.0049354946,-0.028762223,0.027192907,0.013787866,-0.0038610299,-0.06999309,-0.027522543,-0.03631721,-0.059434652,0.035721403,-0.01567313,-0.019791223,0.06154436,0.00575246,0.004439292,0.013273706,0.007922449,-0.031180501,0.04209523,0.052098166,0.01176103,-0.024723014,-0.035754383,0.024664192,-0.0035339887,-0.002739741,0.0021622244,0.022797564,-0.0072511304,0.049716428,-0.008072723,0.027259836,0.047524188,-0.008693031,0.025393452,0.05659109,0.008190682,-0.022083884,-0.0265912,0.004995776,0.0653787,0.00048728634,0.049636766,0.039500576,-0.011782694,-0.018956488,-0.021591196,-0.01778676,0.019373622,0.05248255
152,0.02101579,0.04645014,-0.020908557,-0.025037318,-0.019012423,-0.010873518,0.059973285,0.0059405733,-0.029299209,0.045783374,0.033260837,0.014199873,-0.049909662,0.024624093,0.009604008,-0.015824294,-0.02347318,-0.01952469,-0.046809502,-0.03297704,4.1013485e-05,0.013925269,0.00024831534,0.009713061,-0.019727178,-0.033686154,-0.034814566,-0.0056002853,0.00011732244,0.013628337,-0.024204748,-0.007873547,-0.0029882106,-0.027810406,-0.031877067,-0.041129217,0.024714014,0.062016707,0.00898854,-0.027792562,-0.03644001,-0.026756797,-0.007674843,-0.018288372,0.02037244,0.009199729,-3.9617706e-05,0.0023627474,-0.05168308,-0.00039526305,-0.0014916813,0.02745421,-0.043551788,-0.03853502,0.016080825,0.044570755,0.03986426,-0.04966362,-0.045329623,-0.05584042,-0.02131812,-0.004694326,-0.04896239,-0.035632376,0.0149985105,-0.0029188124,-0.044839207,-0.039258312,0.035963506,-0.030569864,-0.004859091,-0.027568405,-0.0185464,-0.01463379,-0.015907707,-0.03140679,-0.036658634,-0.04430999,0.0012169246,-0.030110557,0.02410178,0.013776867,-0.0029673174,-0.06350888,-0.032842025,-0.03393113,-0.053978078,0.033510227,-0.02085021,-0.029275157,0.059716284,0.0077344533,0.0032587508,0.011041792,0.006831831,-0.039504785,0.051848717,0.057881147,0.016450722,-0.027969033,-0.044529084,0.01626607,0.0040849796,0.003071103,-0.003109731,0.023090295,-0.016186545,0.05020282,-0.0097350655,0.022847109,0.050111663,-0.02195017,0.028451083,0.056245804,0.012736542,-0.017239494,-0.02839418,0.014398885,0.0768096,-0.0014586471,0.057665654,0.035866655,-0.0031802887,-0.033259872,-0.03209151,-0.020689454,0.011284709,0.066080794
153,0.039497584,0.052211996,-0.02733563,-0.030679684,-0.020542048,-0.020573128,0.09150672,0.00044388123,-0.019174824,0.057487745,0.054302786,0.018790217,-0.05680381,0.022449143,0.0100775445,-0.012102073,-0.031038348,-0.01476108,-0.05665835,-0.045109387,0.0046118954,0.020153597,0.005159615,0.030012108,-0.019171836,-0.041943707,-0.056343403,-0.015111485,-0.01510983,0.023787063,-0.033972275,-0.0075744106,-0.011768912,-0.032474335,-0.03931488,-0.06253496,0.03460618,0.07055113,0.008604303,-0.050692115,-0.032091286,-0.04119737,0.004769212,-0.026674107,0.019027134,0.028382516,0.0031301875,0.005642847,-0.078564055,0.009393822,0.0051987907,0.02325456,-0.04841111,-0.05443781,0.0055812164,0.045531947,0.053460248,-0.062130783,-0.04638668,-0.07408776,-0.025558438,-0.0111742625,-0.06565335,-0.055468954,0.019208226,-0.006712021,-0.052477084,-0.052815042,0.038244586,-0.03424666,-0.011404729,-0.044019822,-0.023557974,-0.008385477,-0.022839788,-0.029782139,-0.049509242,-0.057267234,0.0016243615,-0.029019486,0.032506138,0.017689236,-0.0011000155,-0.094251886,-0.033654105,-0.04330845,-0.074092865,0.04194351,-0.024626931,-0.028763188,0.07832431,0.014765158,-0.0032118424,0.015078518,-0.0010629054,-0.046233047,0.05884498,0.07344939,0.018841354,-0.02496481,-0.066537715,0.025412675,0.001005374,-0.0121981315,-0.0022991225,0.021257693,-0.010136441,0.07045322,-0.025021078,0.032203667,0.05564308,-0.013281229,0.02968998,0.06424907,0.018033806,-0.036753286,-0.028737731,0.010544787,0.08876505,-0.008708939,0.063103646,0.05945694,-0.014232222,-0.04188441,-0.03449154,-0.024358891,0.022512102,0.072580054
154,0.04121927,0.060063746,-0.033479907,-0.03939702,-0.021527326,-0.017128142,0.09102032,8.907891e-05,-0.030409029,0.051451493,0.046995398,0.018064069,-0.052454446,0.012562511,0.0037888405,-0.013134295,-0.0352982,-0.009173063,-0.058882512,-0.036393244,0.00019558225,0.012649082,0.0074427756,0.02488654,-0.028767701,-0.04961258,-0.059941243,-0.0125268195,-0.010900234,0.020593565,-0.028686624,0.0013039612,-0.006269523,-0.030636877,-0.043191396,-0.055235397,0.027572472,0.073706225,0.0029710338,-0.05394267,-0.038956262,-0.05462803,-0.0076620798,-0.036279365,0.017207308,0.03297928,-0.009132728,0.010694821,-0.08201473,0.004305243,0.01254573,0.028563598,-0.053108588,-0.04752447,0.012762079,0.058505856,0.06745513,-0.05686561,-0.057464417,-0.07642549,-0.028087579,-0.018888665,-0.07025178,-0.052743055,0.024943931,-0.008548718,-0.053123802,-0.053390164,0.037220392,-0.035271004,-0.009889733,-0.034218233,-0.034173764,-0.014037538,-0.027706018,-0.035095006,-0.046969496,-0.07005303,0.0038094183,-0.037618514,0.028376957,0.014899879,0.0010039388,-0.08757799,-0.030583717,-0.05774624,-0.06923483,0.03807003,-0.025614904,-0.03587448,0.080676675,0.007814917,0.0013579655,0.01698402,-0.0018781449,-0.061481483,0.06157737,0.079986505,0.012338838,-0.037932575,-0.06926724,0.03594344,-0.012211799,0.0022535443,-0.009195919,0.021526018,-0.004942251,0.07954986,-0.024526106,0.027908094,0.062360372,-0.009595822,0.03365784,0.074753724,0.017192844,-0.023261778,-0.02799794,0.015167082,0.094259724,-0.010357077,0.0636996,0.049828418,-0.019070493,-0.03531327,-0.0356243,-0.034681506,0.014263385,0.0818366
