type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
18,0.010150704,-0.0027577328,0.001217688,0.002615668,-0.005973005,0.0030323102,-0.0007113892,0.0015133383,-0.0061223414,-0.0039734393,-0.008573283,-0.0034644215,0.004196096,0.0018857914,0.0021758976,0.0028963448,0.00072262017,0.008774772,0.0032704773,-0.009973524,0.0009835667,0.0015031949,-0.0032485456,-0.0052877893,-0.0023757275,-0.0014184667,0.0020235525,-0.0019372312,-0.006156296,-0.0075022033,-0.004048528,0.0009916377,0.0028822294,0.007022808,0.005477792,-0.004324795,-0.003556701,-0.004934416,0.0026457554,0.0048393714,-0.005409462,-0.008653103,-0.0025718901,0.00233116,-0.0018575389,-0.0023295076,0.0017740958,0.0005271477,-0.0027894005,-0.004719501,0.0028683846,0.0018630185,0.004288786,-0.00093538634,-0.0031061,0.0015107216,-0.0078059197,-0.0048907883,0.0044428557,-0.0037464928,-0.00061571633,0.00027262754,0.0005250402,-0.0034399235,0.0041393377,-0.0058755246,0.0028702456,-0.006883224,0.006915267,0.0046275114,-0.00845012,0.002157596,0.003843377,-0.0014426498,-0.009892073,-0.0024132011,-0.00627858,0.003461679,0.004830704,-0.0015074188,-0.0050324216,0.0064250357,0.006264941,0.00035605175,0.00462114,-0.0065017976,0.008742336,-0.0034936573,-0.0025636612,0.00029146296,0.0029881839,0.0017479798,0.0030834808,-0.009627262,-0.0076783113,0.0023765715,0.009533507,0.0040258337,-0.0055109416,0.0010705743,0.0062642694,0.004411286,-0.001171781,0.003581713,0.0013859067,0.0028211384,-0.0009009172,0.0003601576,0.005051766,0.000519355,-0.0020931247,0.0058159214,-0.004961025,0.0008686845,0.0041390946,-0.00076849846,0.008299927,-0.00035056495,-0.005667641,0.003942331,0.010346559,0.007938682,-0.0026277723,0.0013603199,0.0049692304,0.004725413,0.0025780783,0.0009838805
19,0.010428798,-0.0019531081,0.0045469194,-0.0028627098,0.0031710693,-0.0044239988,-0.004834234,-0.006648448,-0.0041528097,-0.0012021968,-0.0052757952,-0.008319319,-0.00291983,-0.0051842225,-0.00070941186,0.003176338,-0.0029433984,0.010252206,0.001765698,-0.0014234224,-0.0041420334,0.0028803227,0.0011338335,0.0070890705,0.0012319904,-0.0041047824,0.0047980584,-0.002727017,-0.004906679,-0.0018369008,0.0014900711,0.006746094,0.004218909,-0.0010305819,0.0019711084,-0.007220106,0.0054790727,0.008331308,0.0032259373,-0.007071695,-0.0067782584,0.0045387517,-0.003907527,0.00064313965,-0.00017084666,-0.0066511105,-0.0030054722,0.005637476,-0.006232772,-0.003988207,0.0040083914,-0.005016944,0.003474718,0.0022895976,-0.0024867763,-0.0021444715,0.002623891,-0.0006033819,0.0021504548,-0.0048330184,-0.0033580074,-0.0009030986,0.0034432015,0.008048118,-0.003838522,-0.0011550913,0.0018924022,0.002873808,0.0051695528,-0.0070922766,0.0050891684,-0.005867286,-0.006337943,-0.0035439732,-0.004210275,0.0032084081,-0.0021915159,0.003989682,-0.002974529,-0.007064684,-0.0040139738,0.007885308,0.0030275169,0.005516175,0.0009905199,-0.009202252,0.0010377815,0.0072653624,-0.0014128083,0.0040154937,0.00025531586,-0.0070828,-0.0062051597,-0.004101787,-0.0012012945,-0.007146657,0.0004440287,-0.002688884,-0.007980597,-0.002588421,-0.002761659,0.003545928,-0.010645813,-0.0034578806,-0.009184399,0.0029761866,-0.0018711061,-0.0026534004,-0.0037254156,0.0016099788,0.005236139,-0.0044146967,0.002970317,-0.0013214287,-0.005002469,0.004789391,0.006245443,0.0021314416,0.004084961,-0.0016003437,0.010831832,0.0042743958,-0.0050380435,-0.0043593887,0.0011526468,-0.0017106894,0.003930894,-0.0063486407
2,0.01523671,-0.0036447886,-0.0013949762,0.0077134552,-0.0008920737,0.00039788886,-0.010563008,0.0042859786,-0.0043425974,0.0020402772,-0.004858525,-0.0098213805,0.0070133526,0.0096256845,-0.0062125726,-0.0009129733,-0.0017255043,0.011777023,0.00054955494,-0.003503712,-0.0012590705,0.0004348494,0.00457552,0.0063697104,-0.010452812,0.0049262387,0.0075850394,0.0066848844,-0.00019676817,-0.00073596626,0.006904292,0.008547488,-0.003035953,-0.00093174085,0.00017936942,-0.0005726278,0.0053523835,0.009308597,0.003782219,-0.009014016,0.0041114828,-0.011068388,-0.0018218755,-0.010882591,-0.00051543186,0.0029836455,-0.00070327404,-0.0060457806,-0.00065207825,-0.004507186,0.002266696,0.0005029533,0.012583065,0.010121354,-0.0007359844,-0.0033112774,0.0022137882,-0.0024893102,-0.008317863,-0.0073616947,-0.013346261,0.0027052686,0.00611727,0.009286212,0.009323143,-0.005311684,-0.0053535234,-0.0012939619,0.0018728471,-0.009898175,-0.0020254028,0.0065683653,0.0017703224,-0.0010199152,-0.0034826365,-0.007305343,0.00149397,-0.0058623054,0.0061526825,-0.0059774253,0.0037819762,-0.0038990448,0.00096479594,-0.00925609,-0.007825085,-0.0018094046,0.013523929,-0.0018755903,0.0049738344,-0.009000374,0.0032076861,-0.0028223037,-0.009186558,-0.0059700143,0.0061398083,0.0063881143,0.012246126,0.007021834,0.004451576,-0.00041987878,0.002744809,0.0050354176,-0.013487987,0.003985303,-0.005007851,-0.009447537,-0.0075788493,-0.0058736037,-0.00074810564,0.0014427629,0.0053860317,-0.006066063,0.0074041844,-0.0068101897,0.0036069807,-0.005050783,-0.000624077,0.008722731,-0.003600149,0.011511166,0.0064328876,1.9159626e-05,0.0022346429,0.001841227,0.0067439717,-0.0021385485,-0.0038118225,-0.0001098211
20,0.008875811,-0.00469334,0.00075082557,0.0070100343,0.0003035038,-0.0052953516,-0.0022491198,0.0021221016,-0.00550802,0.0061369753,-0.009277688,0.006848152,0.0069321673,0.007954401,-0.005918684,-0.0075111836,0.0072116675,0.0010888982,-0.0033264505,-0.00081564154,-0.0007738097,-0.003995709,0.0043871454,-0.0009773514,-0.009995927,0.0015414451,0.009096766,0.0050666807,0.008108667,-0.0060733454,0.0032684305,0.0073389155,-0.0075336327,0.0075569227,0.0024463963,0.001537832,-0.0010012445,0.0073622405,0.0006640122,-0.0046721282,-0.0049819974,-0.009365165,-0.0030683812,-0.007153134,-0.001285732,0.0060387105,0.00288202,0.003906517,-0.00745793,9.9458295e-05,0.0041836165,0.0012337762,0.0047848383,0.0037905236,-0.006571977,-0.0047701783,-0.0030633651,-0.0016846656,-0.0065347594,-0.0006992119,-0.004567396,0.0009776489,-0.004686593,-0.0031428228,-0.0010121079,-0.004904622,-0.007599086,0.002373924,0.008366286,0.0045515993,0.0063381274,-0.0059703514,-0.0028340463,-0.0013709915,0.004364853,0.0034416828,0.003256779,0.004210213,-0.0038673892,-0.004882963,-0.0027087785,0.006476061,-0.005893891,0.002173555,0.004098855,-0.007435539,0.0067320867,-0.0029154194,0.0019765138,-0.0021950786,0.004214864,0.005786413,-0.007244664,0.004737752,0.002092076,-0.0015526414,0.006550217,0.004616645,-0.004173584,-0.0041799066,0.006627565,-0.002242566,-0.005774914,-0.007360007,-0.002445975,-0.0021867182,-0.0049749212,-0.006665703,-0.0005057975,0.006047949,0.006362256,0.0023219204,-0.0047740582,0.0016444217,0.007570382,0.0010568432,0.0072113583,0.007800808,0.0029459107,0.003902051,0.0073823123,0.00084438326,-0.008631445,-0.002743743,-0.004058172,0.0041375677,-0.0048156315,0.0065176357
21,0.0008155154,-0.0047168997,-0.0006326893,0.00074576784,0.004207462,-0.0051281042,-0.00031874634,0.0025293904,0.002654476,-0.006447124,0.0045892354,-0.007855015,-0.0056934627,0.0049960148,0.0020316634,0.0010241928,-0.0029960165,0.008287836,0.004614698,-0.0022715111,-2.7019654e-05,-0.004873967,0.0012657447,-0.0024434535,0.0055602025,0.0040368494,0.007755047,-0.0014128842,0.004995253,-0.0063610952,0.0011093067,0.010673798,-0.0054698936,-0.0013224508,-0.0048366343,-0.0001679177,-0.0040957443,-0.00070111855,-0.00093739794,-0.0057540205,-0.0010699829,0.0031773183,0.0074392166,-0.0074797855,0.004499638,0.0028714722,-0.006541512,0.007078113,-0.006882543,-0.00089189224,0.0040971497,-0.0005801343,0.0039498294,-0.005563806,-0.0012355335,-0.006395988,0.0038919218,0.0022723672,-0.0010420894,0.004533363,-0.010339834,-0.0067496067,-0.007022127,-0.0049681994,0.005274284,0.0024050153,-0.004502524,0.0041381996,0.0021333343,-0.006035693,-0.002512993,0.0058049965,0.0070577874,0.00605007,0.0008454454,0.0057207197,-0.0031335126,0.007227652,0.0048443214,-0.0070161247,-0.0017562851,0.0056069097,-0.0038109368,-0.0062784227,0.0024469078,-0.0011120307,-0.004565415,0.0078086383,0.0019881949,-0.0013271904,0.0028522,-0.001224032,-0.006520413,-0.0054887077,-0.0066694664,0.0022338287,-0.0016036835,0.009400538,0.0063037914,-0.0047992677,-0.0074914824,-0.0005062195,0.0036589399,0.0070079975,0.0007002891,-0.0065551233,-0.0014349947,-0.0046313326,0.0009477173,-0.0029874812,0.0031827225,0.0027098833,-0.0025406915,-0.0033100545,0.0060902587,0.004561967,-0.00055841496,-0.0030337705,-0.0049750716,0.008825417,0.004077488,-0.0031247416,-0.0030620003,0.0008452112,0.00781678,-0.0015468574,-0.0076159346,-0.006823075
22,0.0021045294,-0.009239897,-0.000880185,0.008649911,0.00209281,0.0008054068,-0.0025559252,0.0066988207,-0.002793933,0.0045443624,0.00070198474,-0.003987113,-0.002293388,0.0067559946,0.0061472785,-0.0070762965,-0.0031071396,0.009295207,0.00013324944,0.0047862167,0.0032247263,0.009179372,0.0026049507,-0.0007400711,-0.009073284,-0.0026061523,-0.002622823,0.0060086236,-0.0020110703,0.0013508868,-0.0027818063,-0.003746673,0.004576709,-0.0011678321,0.002863953,-0.007387985,0.0024963727,0.0029028861,-0.0043200185,0.004187496,-0.0023235842,0.0056407913,0.0075417934,0.00536176,-0.0072040414,0.0024325568,-0.00015281151,0.002864137,-0.006421705,0.004066039,-0.001239507,-0.006460603,-0.0030327474,0.008686959,-0.00042637764,0.005376695,-0.002214903,-0.0028665483,0.0062813745,-0.0050701,-0.009084611,-0.0021435258,0.0053458167,-0.0028883049,-0.0014554142,0.0032774215,-0.004206553,0.004103171,0.008598484,0.0021629427,-0.0042175693,-0.003777289,0.0009741503,0.0037553278,-0.0043535884,-0.0060263723,-0.0018386574,-0.0065575903,-0.004785628,-0.0042201336,0.00797251,-0.0028446047,-0.0029473659,-0.009469814,0.0030812393,0.0018258909,0.003191253,-0.0030963302,0.0064960266,-0.006408932,0.0032568735,-0.002538066,-0.005061247,0.0036273834,-0.007012431,-0.0061127665,0.002690767,0.004112092,-0.0058617163,0.0072341,0.0041535012,0.0029905806,-0.0050078663,0.0043060635,-0.0016672157,-0.007013072,-0.0025192734,0.0029145947,-0.0065491344,0.008282503,0.006655061,0.0035536536,-0.0008273782,-0.0021353,-0.0010987866,0.0017780147,0.00045894552,0.00335906,-0.0010218902,0.00581395,-0.003122049,-1.7191825e-05,-0.007262814,0.009333668,0.004063887,0.0061204135,0.003902366,0.0014508417
23,0.004021884,-0.009831779,0.0011572874,-4.6413334e-05,-0.003829433,-0.0039377827,0.0011888412,-0.0017886871,0.0007266688,0.007080117,-0.009714211,0.005327308,0.002276315,-0.004192789,-0.0025450638,-0.0059580267,-0.005496905,0.008115586,-0.003177215,-0.005640084,-0.005514971,0.0013312802,0.0016247209,0.0049194456,-0.0069450857,-0.0061098775,0.0027048145,0.0018097659,0.0026061537,0.0044485903,0.0111011015,0.012931305,0.0034947335,0.0033714448,0.0028466326,-0.0052410155,-0.0028287354,-0.0017665342,0.00935284,-0.0031055522,0.000383771,-0.0044217715,0.0047794185,-0.007431805,-0.007721646,-0.00861543,0.003472082,0.005781891,-0.0067386515,-0.0037628291,0.002493488,0.0064461343,0.011310666,0.0018756649,0.0012774338,-0.007146417,0.005847106,-0.0045045363,0.0044578677,-0.009412522,-0.01058277,-0.004052499,-0.0064369445,0.0005903747,0.00807719,0.009479507,-0.0044793333,0.005673823,0.0055094054,-0.008055697,-0.008923298,-0.0028646272,-0.0073166043,-0.004279694,-0.0041498323,-0.00051858614,-0.0025504893,0.0025431851,0.0016655914,0.0027718989,-0.006436534,0.0013584312,0.008443492,0.0037076836,-0.008212524,-0.0019130643,0.011690148,0.0025254132,-0.00013025623,-0.0009244746,-0.00083799445,-0.0070905075,-0.0053629777,-0.0061571584,0.0016141114,-0.005966056,0.012526229,-1.6138583e-06,-0.0012677868,0.0065577254,-0.0009564471,0.006185178,-0.014711894,0.0037374191,-0.002104536,5.9349964e-06,-0.0077957585,-0.0011775095,-0.00044361516,-0.00057976006,0.0064976825,0.00076342927,-0.00038799157,-9.7264245e-05,0.00045227198,-0.0015807713,0.0046376702,-0.0017100956,0.0037511338,0.007073653,0.014346843,0.0012018486,0.004987875,0.010747342,0.0054866783,-0.0015453693,-0.0057115033,-0.0047897934
24,0.011275533,-0.0068653096,0.0013509504,0.006637495,-0.0065230587,0.0010525861,-0.001184594,0.009170538,0.004883294,0.0057569137,-0.002734456,-0.0027356439,0.0065292646,-0.0034551236,1.7078755e-05,-0.0032661443,0.0051902924,0.004057421,-0.0050036744,-0.009030032,0.0006713848,-0.002246756,0.0019802898,0.0007401615,0.0033642454,-0.005247225,0.007944778,-0.006503858,-0.0064733457,-0.006071476,-0.0055691362,0.0019452089,-0.008044642,0.0064648143,-0.0054186215,0.0026064902,-0.0018762716,0.007276717,0.0074555576,-0.0077406005,0.0050761797,-0.010363413,-0.0030868517,0.0013610581,-0.005194709,-0.003618698,0.006015291,0.005488017,0.0023366248,0.0034408893,-0.008464408,0.0058012526,0.0052187303,0.0046137176,-0.0015394567,-0.00045108507,0.0023675945,0.0029902488,-0.007768681,0.0039899824,-0.011575266,0.0021767248,0.0051927473,-0.0016504524,0.0064443876,-0.00011893148,0.004969002,-0.002407105,-0.0070001357,-0.0030539571,-0.0062877866,-0.0011393838,0.0011782782,-0.007609533,-0.0026675994,-0.004962201,-0.0055304565,-0.0018324561,0.0007207905,-0.0022726303,-0.0043857535,0.001279447,0.0025997267,0.00027706573,-0.0034635698,0.0036117104,-0.0013457148,-0.0011194993,0.007077681,-0.0023635097,0.0071870377,-0.0059753787,0.0027861395,-0.008582022,0.0010018635,0.001614932,0.009623256,0.009386823,0.0029568016,-5.6081426e-05,0.0023130889,0.005560088,0.00071543735,-0.00570024,-0.0016035486,0.004716218,0.0006327912,-0.0028432626,-0.0061925366,0.001838441,-0.005749316,-0.009471025,-0.0006863385,0.0015719992,0.008293798,-0.004097084,0.0061495225,0.005373576,-0.00031252883,0.008964657,-0.001614358,-0.0012126981,0.004691985,0.00278561,0.0083722975,-0.0032531433,-0.0009429634,0.0049246596
25,0.0054760543,-0.01292583,-0.0013477152,-0.0026948634,-0.005144105,-0.0017550595,-0.0026690213,0.0067838025,-0.0035613813,-0.0014808914,-0.0057120323,-0.007289312,-0.00530207,-0.00071320834,-0.0027336262,-0.006521357,0.0070212055,0.011453523,0.0042386535,-0.0029407688,-0.0034785648,0.010054091,0.00684448,-0.0004364648,0.00012618762,-0.0014384278,0.002103395,-0.0077538886,0.0070680175,-0.0029689195,0.0019911209,0.014218328,0.004575906,0.0054519353,0.0068714535,-0.002743512,-0.0033377518,0.007596136,-0.0013099145,-0.0037746825,-0.0063091638,-0.0010166137,0.001762611,-0.004463032,-0.009319337,-0.005559367,-0.00084541616,-0.0069202622,0.0048857853,0.00069991825,0.0038943323,0.010238046,0.0076751616,0.011193596,-0.0020939256,-0.00162773,-0.0017702788,-0.008851754,0.004320855,-0.009902765,-0.0074999076,0.0068493225,-0.0069482457,0.006242661,-3.2571264e-05,0.008754958,-0.0009409094,-0.0027352183,0.0056018466,0.0022184544,-0.0035951645,0.00093233277,0.0025540534,-0.005181691,-0.008372475,0.0056069274,-0.011811441,-0.0039506597,-0.0019072862,-0.006799915,0.0022855066,-0.0045862994,-0.0038637614,-0.010961427,0.003920852,-0.0053393953,0.014276322,0.0022988557,0.006307814,0.00014870349,0.0017922121,-0.0062339283,-0.00470084,0.0013604979,0.0006746565,-0.0031169646,0.015985554,0.0035112393,-0.0071148016,-0.00049924455,-0.0009913516,-8.99866e-05,-0.012249352,-0.0022883613,-0.0029715125,-0.00058545853,-0.0032577952,0.0024107485,0.0023303414,0.00080774166,-0.00461739,-0.0011813672,0.01002826,-0.0011520591,0.010064994,-0.008614112,-0.0021827265,-0.0051408294,-0.0043924656,0.005523369,0.0070832414,0.0037620072,-0.0004950017,-0.0023504898,0.0038954597,0.008984134,0.0029162806,-0.00037295654
26,0.00077609776,-0.0026053973,-0.0007471398,-0.0054814317,-0.0032368933,-0.005115981,0.00035292152,0.008731461,0.0019349633,0.0026194495,-0.009530138,-0.0070112767,0.0036640065,0.0019125214,-0.0061966632,0.0027506028,0.003105967,-0.0022216928,-0.0055699744,-0.0053885547,-0.005600569,0.008260094,-0.0018866996,-0.00066910876,-0.008169601,0.0062318756,0.0028832653,0.0075199604,0.0021461528,-0.004742146,-0.0038685545,0.0026956596,-0.0060911872,-0.0016359381,0.0066475277,-0.008038793,-0.0067018676,-0.005986735,0.0090981,-0.0069111786,-0.005941274,0.0010924026,-0.004802944,-0.009595967,-0.009599874,0.0019007649,0.0023501902,-0.0047444035,-0.0027356253,0.0037219666,-0.00842774,-0.0019355788,0.008806563,-0.0020277773,-0.0038335905,-0.00825835,-0.0056170407,0.002584345,-0.007926516,0.00586557,-0.008104151,0.0074230195,-0.007264416,0.00516467,-0.0044862926,-0.0006439922,-5.7986967e-05,-0.0031068674,-0.0063356254,-0.0008986582,0.0032123285,0.0010310136,-0.00065729505,0.0021490792,0.0050019557,0.004455809,-0.0087553365,0.008289741,0.0004161163,-0.0026298724,0.00366109,0.0027888967,0.0007595721,-0.009156705,-0.006092804,-0.0054114177,0.0107651455,-0.004754993,-0.00080464466,-0.0034798847,-0.0017007438,-0.008736878,0.0036379427,-0.00021096224,0.005851052,-0.0076778,0.0053721745,0.0021129486,-0.0022435545,-0.00015698667,0.0072309007,0.0059856856,0.0023645973,-0.0053399475,-0.009003917,-0.0074509475,0.0035429245,-0.0014447871,-0.0006840324,-0.0001115988,0.0014896115,0.0040162783,-0.0058485726,0.005860061,0.009521458,-0.0031593023,-0.0028312937,0.007468562,0.0008807828,0.009694557,0.0064546447,-0.0052427067,0.00087177265,0.0022366014,0.0010629054,-0.0039449017,-0.0021325338,0.0014546564
27,-0.0004911043,-0.0015850528,0.0029177929,-0.0040032626,-0.0072282585,-0.0008519499,0.0025831934,0.0022190565,-0.00030325894,0.0049981866,-0.003469587,-0.0036063313,0.005663962,0.0066907294,0.0033272547,-0.0067023844,0.0018693691,0.002443278,0.008252091,-0.0045199604,-0.0059401,0.0065778284,0.0060367817,0.005750013,-0.0067090187,0.0017557673,-0.003617868,-0.0016685025,-0.0027115275,-0.0053426707,0.008272643,0.00095384463,0.0005130628,0.0033131966,0.007927508,0.004309311,0.0024931352,0.002640721,-0.00070942816,-0.006182352,0.0016219963,-0.009002664,-0.0057381974,0.001066853,-0.0004802872,-0.00088621164,-0.00499418,-0.004036637,0.0073519787,-0.0020065766,-0.0032508876,0.0043705334,0.0059027392,0.0036496548,-0.005542745,-0.008940972,-0.0008158133,0.0014690378,0.0044123703,0.006073512,-0.0053226477,0.006717809,0.006769629,-0.0003697847,0.007858197,0.007070307,-0.008380387,0.003930906,0.0068577547,-0.0037807478,-0.0007807956,0.0037276044,-0.0044495054,0.0010574614,-0.0037360364,0.0040746853,-0.0072820643,0.004929063,0.0005362418,0.004270786,0.0008243852,-0.006442337,0.00587447,0.0031506363,-0.00039235034,-0.009122097,-0.0019516508,0.0007887276,-0.005766128,-0.007377675,1.4158808e-05,0.0042941775,-0.0064135725,-0.0050240005,-0.0006257892,-0.004764509,0.004484533,0.0063974634,-0.0071607935,-0.001289942,-0.0057781925,-0.0010927002,0.0033872537,-0.005029995,-0.0070944177,0.004594736,-0.008033374,-0.0071209455,0.005702234,0.007643388,-0.0061667943,-0.0011664132,0.006181605,-0.0020502084,0.0022162858,-0.0043469244,0.006561086,0.003962649,-0.004460963,0.0026213194,0.006900255,0.0048506083,0.0008833548,-0.0029712354,-0.004125237,0.006746604,-0.005056204,0.006326282
28,0.0008059843,0.0051301387,0.0011389059,0.00415456,0.0011185826,-0.008184482,-0.008454511,-0.0060968604,-0.0021644647,-0.0008816831,0.0047815,-0.008092275,-0.00015088705,0.001752241,0.0026618931,0.004213871,-0.001273339,0.0054121236,0.006353728,-0.009379796,-0.004942131,0.008119329,-0.0072608623,0.0041586505,-0.0015908389,0.003534125,0.008715613,-0.0071881698,0.003274746,0.0041047875,0.0060928655,0.006964672,-0.00630651,0.0028017634,0.006940369,-0.006604223,-0.005404956,0.0024311938,0.0017699847,-0.004530688,-0.0023148614,-0.00889763,0.005544765,0.0050212387,-0.0045356825,0.0017967666,0.006241733,0.0049417717,0.0042720325,-0.0062242057,0.0053684465,0.006411472,0.0074422234,-0.0059508793,0.007176833,-0.00403591,0.005310596,-0.0021811214,-0.0019612792,-0.007761793,-0.008894048,0.0003639143,0.0011094441,-0.0003509133,-0.0017430669,-0.005870438,-0.008793115,0.0014897475,-0.0049988125,-0.004572325,-0.0016448076,0.0017058238,0.006345179,0.0027847234,-0.0077802204,-0.0013725328,0.0030460737,0.003578606,-0.0030694818,0.006927541,0.002527533,0.0023066297,0.005474297,-0.00044521355,0.003668583,0.00432194,0.008255142,-0.0017379443,0.006780306,0.00617409,0.0031077683,-0.003594656,-0.004955625,-0.005366001,-0.0026133494,0.007391198,-0.0020941382,-0.0035831088,-0.006248557,0.0027315177,0.0010666928,-0.001930373,-0.00073845417,-0.0077594784,0.0024208433,-0.0031014574,-0.0037387642,0.007486398,0.002695221,-0.0022890077,0.002868346,-0.006638715,-0.00017107771,-0.0066113346,-2.381522e-05,0.0029452238,0.0061716004,0.00382923,-0.0075706085,0.003933459,-0.0010420354,0.0053777145,0.003111115,0.0041818004,-0.0017368286,0.0007146829,-0.0060714884,0.0063395603
29,0.010053826,-0.009113339,-0.0040876684,-0.0002783052,0.0035743627,-0.005297331,0.0041408148,0.0008448321,0.0062088803,0.0011107416,-0.0072774854,0.0023013502,0.0017818804,-0.006522971,-0.008198284,0.0027870191,0.0039376635,0.001667148,0.003655583,0.0004215825,0.0046009272,0.008499462,-0.004987935,0.0050496515,-0.0011090706,0.0051793363,0.0020114437,-0.004319404,0.0031124474,0.004182934,-0.0040276544,0.0068063834,0.004001257,0.0068850997,0.0079416465,0.005818887,-0.0036444396,-0.005543105,-0.0057108616,0.0058254045,0.0053015565,-2.4232175e-05,9.155264e-06,0.002797394,-0.003790976,-0.0026841492,0.003198137,-0.0016846439,-0.0064463085,0.0036721944,-0.0076250276,0.0063524577,0.00025039012,0.0015083282,0.004577626,-0.005795716,-0.004366579,-0.0075271437,0.0036346568,0.003440026,-0.0032637075,0.0005623568,-0.0028678514,-0.0018800506,0.0020674432,0.0063500926,-0.00085210387,0.002087564,-0.0007098548,0.0011570929,-0.00783475,0.004397264,-0.0061041457,0.001452695,0.0021589918,-0.0016130717,-0.008858554,-0.00077483925,-0.002252154,-0.0057234378,-0.0025345304,-6.112614e-05,-0.0019796358,0.001055122,-0.0040056086,-0.0049029086,0.0020331908,-0.0019527997,0.0070746345,0.002766883,1.6197419e-05,0.000727715,-0.005526526,-0.0073928754,0.003943046,-0.0033682405,0.009177228,0.004740675,-0.003976794,0.0026683633,0.002759484,0.003053572,0.0020535998,-0.0020376588,0.00377642,0.0066958372,0.00573463,-0.0034140274,0.0065701082,-0.0020867214,-0.0063825343,0.0046956157,0.0074140276,0.0035382416,0.006022775,0.0034670704,0.00587252,0.002800943,-0.0036171877,-0.0046812017,0.0020099,-0.005486251,0.002334634,0.009014976,0.0035520662,0.004523687,-0.007286097,-0.0039047222
3,0.0036388692,-0.007100024,-0.0011918861,0.011006963,-0.0049800845,-0.0013758255,-0.009410262,0.0003019571,-0.0008610987,0.006842462,-0.01174619,-0.0010742402,0.0073911697,0.005748247,-0.0065184855,-0.0052553355,0.0016483378,0.010960328,-0.0035226305,-0.010455083,0.0032578479,0.006933611,-0.007463647,0.002681707,-0.0064532054,-0.00011026889,5.136772e-05,0.0003694141,0.008801055,-0.0055508334,0.008678772,0.0075386623,0.005291531,0.00538288,0.0027220119,-0.0085456595,-0.004711278,0.0049370653,0.0098812645,0.00018543164,-0.006916241,-0.009943587,-0.0032209302,0.00043006847,-0.0037883602,0.0004803966,-0.0053454097,0.0052742003,0.0039688856,0.0017987923,-0.0063584847,0.00722562,0.010605753,-0.0022532002,-0.0031081147,-0.002183758,-0.005098832,0.0013953773,0.0014944494,0.004149098,-0.0101274755,0.0085079,0.0073373374,0.008260417,0.006842054,0.0031769222,-0.0026414935,-0.007974528,-0.006308418,-0.009931572,-0.0072084893,-0.0049388725,-0.00036719002,0.0064349584,-0.010852416,0.0010916576,-0.004434583,0.0003464975,0.0032025683,0.0007390763,0.0026477072,-0.00036201242,0.007053085,-0.0065052295,-0.0033379325,-0.011309817,0.013423947,0.0022860004,0.0019071801,-0.000887791,-0.0030477475,0.0027140568,-0.010556037,-0.002287906,-0.0038992418,-0.0013751632,0.013767761,0.0065737027,0.0046225158,0.0016910532,0.004300375,0.00067582243,-0.011262008,0.005753876,0.00018153916,-0.0055849175,0.0017758112,-0.0021622765,-0.006651197,-0.0013994751,-0.0036233866,-0.0065250685,0.004941388,0.006182721,0.0043408833,0.004105528,-0.0025197498,-0.0005804504,0.005936574,0.004315824,0.011692248,-0.0030668785,-0.0005696596,-0.0040918374,0.0052921064,-0.005301467,0.0023139534,-0.0022733193
